,year,date,location,week,age_group,value
6329,2004,2004-04-11,LK Emmendingen,15,00+,0.0
6330,2004,2004-04-18,LK Emmendingen,16,00+,0.0
6331,2004,2004-04-25,LK Emmendingen,17,00+,1.0
6332,2004,2004-05-02,LK Emmendingen,18,00+,0.0
6333,2004,2004-05-09,LK Emmendingen,19,00+,0.0
6334,2004,2004-05-16,LK Emmendingen,20,00+,0.0
6335,2004,2004-05-30,LK Emmendingen,22,00+,0.0
6336,2004,2004-06-13,LK Emmendingen,24,00+,0.0
6337,2004,2004-06-20,LK Emmendingen,25,00+,0.0
6338,2004,2004-06-27,LK Emmendingen,26,00+,0.0
6339,2004,2004-07-04,LK Emmendingen,27,00+,0.0
6340,2004,2004-07-11,LK Emmendingen,28,00+,0.0
6341,2004,2004-07-18,LK Emmendingen,29,00+,0.0
6342,2004,2004-07-25,LK Emmendingen,30,00+,0.0
6343,2004,2004-08-01,LK Emmendingen,31,00+,0.0
6344,2004,2004-08-08,LK Emmendingen,32,00+,0.0
6345,2004,2004-08-22,LK Emmendingen,34,00+,0.0
6346,2004,2004-08-29,LK Emmendingen,35,00+,0.0
6347,2004,2004-09-05,LK Emmendingen,36,00+,0.0
6348,2004,2004-09-12,LK Emmendingen,37,00+,0.0
6349,2004,2004-09-19,LK Emmendingen,38,00+,0.0
6350,2004,2004-09-26,LK Emmendingen,39,00+,0.0
6351,2004,2004-10-03,LK Emmendingen,40,00+,0.0
6352,2004,2004-10-10,LK Emmendingen,41,00+,0.0
6353,2004,2004-10-17,LK Emmendingen,42,00+,0.0
6354,2004,2004-10-24,LK Emmendingen,43,00+,0.0
6355,2004,2004-10-31,LK Emmendingen,44,00+,0.0
6356,2004,2004-11-07,LK Emmendingen,45,00+,0.0
6357,2004,2004-11-14,LK Emmendingen,46,00+,0.0
6358,2004,2004-11-21,LK Emmendingen,47,00+,0.0
6359,2004,2004-11-28,LK Emmendingen,48,00+,0.0
6360,2004,2004-12-05,LK Emmendingen,49,00+,0.0
6361,2004,2004-12-12,LK Emmendingen,50,00+,0.0
6362,2004,2004-12-19,LK Emmendingen,51,00+,0.0
6363,2004,2004-12-26,LK Emmendingen,52,00+,0.0
6364,2004,2005-01-02,LK Emmendingen,53,00+,0.0
6365,2005,2005-01-09,LK Emmendingen,1,00+,0.0
6366,2005,2005-01-16,LK Emmendingen,2,00+,0.0
6367,2005,2005-01-23,LK Emmendingen,3,00+,0.0
6368,2005,2005-01-30,LK Emmendingen,4,00+,0.0
6369,2005,2005-02-06,LK Emmendingen,5,00+,0.0
6370,2005,2005-02-13,LK Emmendingen,6,00+,1.0
6371,2005,2005-02-20,LK Emmendingen,7,00+,0.0
6372,2005,2005-02-27,LK Emmendingen,8,00+,0.0
6373,2005,2005-03-06,LK Emmendingen,9,00+,1.0
6374,2005,2005-03-13,LK Emmendingen,10,00+,3.0
6375,2005,2005-03-20,LK Emmendingen,11,00+,2.0
6376,2005,2005-03-27,LK Emmendingen,12,00+,0.0
6377,2005,2005-04-03,LK Emmendingen,13,00+,1.0
6378,2005,2005-04-10,LK Emmendingen,14,00+,0.0
6379,2005,2005-04-17,LK Emmendingen,15,00+,1.0
6380,2005,2005-04-24,LK Emmendingen,16,00+,0.0
6381,2005,2005-05-01,LK Emmendingen,17,00+,0.0
6382,2005,2005-05-08,LK Emmendingen,18,00+,0.0
6383,2005,2005-05-15,LK Emmendingen,19,00+,0.0
6384,2005,2005-05-22,LK Emmendingen,20,00+,0.0
6385,2005,2005-05-29,LK Emmendingen,21,00+,0.0
6386,2005,2005-06-05,LK Emmendingen,22,00+,0.0
6387,2005,2005-06-12,LK Emmendingen,23,00+,0.0
6388,2005,2005-06-19,LK Emmendingen,24,00+,0.0
6389,2005,2005-06-26,LK Emmendingen,25,00+,0.0
6390,2005,2005-07-03,LK Emmendingen,26,00+,0.0
6391,2005,2005-07-10,LK Emmendingen,27,00+,0.0
6392,2005,2005-07-17,LK Emmendingen,28,00+,0.0
6393,2005,2005-07-31,LK Emmendingen,30,00+,0.0
6394,2005,2005-08-14,LK Emmendingen,32,00+,0.0
6395,2005,2005-08-21,LK Emmendingen,33,00+,0.0
6396,2005,2005-08-28,LK Emmendingen,34,00+,0.0
6397,2005,2005-09-18,LK Emmendingen,37,00+,0.0
6398,2005,2005-09-25,LK Emmendingen,38,00+,0.0
6399,2005,2005-10-02,LK Emmendingen,39,00+,0.0
6400,2005,2005-10-09,LK Emmendingen,40,00+,0.0
6401,2005,2005-10-23,LK Emmendingen,42,00+,0.0
6402,2005,2005-10-30,LK Emmendingen,43,00+,0.0
6403,2005,2005-11-06,LK Emmendingen,44,00+,0.0
6404,2005,2005-11-13,LK Emmendingen,45,00+,0.0
6405,2005,2005-11-20,LK Emmendingen,46,00+,0.0
6406,2005,2005-11-27,LK Emmendingen,47,00+,0.0
6407,2005,2005-12-04,LK Emmendingen,48,00+,0.0
6408,2005,2005-12-11,LK Emmendingen,49,00+,0.0
6409,2005,2005-12-18,LK Emmendingen,50,00+,0.0
6410,2005,2005-12-25,LK Emmendingen,51,00+,0.0
6411,2005,2006-01-01,LK Emmendingen,52,00+,0.0
6412,2006,2006-01-08,LK Emmendingen,1,00+,0.0
6413,2006,2006-01-15,LK Emmendingen,2,00+,0.0
6414,2006,2006-01-22,LK Emmendingen,3,00+,0.0
6415,2006,2006-01-29,LK Emmendingen,4,00+,0.0
6416,2006,2006-02-05,LK Emmendingen,5,00+,1.0
6417,2006,2006-02-12,LK Emmendingen,6,00+,0.0
6418,2006,2006-02-19,LK Emmendingen,7,00+,0.0
6419,2006,2006-02-26,LK Emmendingen,8,00+,0.0
6420,2006,2006-03-05,LK Emmendingen,9,00+,2.0
6421,2006,2006-03-12,LK Emmendingen,10,00+,2.0
6422,2006,2006-03-19,LK Emmendingen,11,00+,2.0
6423,2006,2006-03-26,LK Emmendingen,12,00+,2.0
6424,2006,2006-04-02,LK Emmendingen,13,00+,4.0
6425,2006,2006-04-09,LK Emmendingen,14,00+,1.0
6426,2006,2006-04-16,LK Emmendingen,15,00+,1.0
6427,2006,2006-04-23,LK Emmendingen,16,00+,1.0
6428,2006,2006-04-30,LK Emmendingen,17,00+,0.0
6429,2006,2006-05-07,LK Emmendingen,18,00+,0.0
6430,2006,2006-05-14,LK Emmendingen,19,00+,0.0
6431,2006,2006-05-21,LK Emmendingen,20,00+,0.0
6432,2006,2006-05-28,LK Emmendingen,21,00+,0.0
6433,2006,2006-06-04,LK Emmendingen,22,00+,0.0
6434,2006,2006-06-11,LK Emmendingen,23,00+,0.0
6435,2006,2006-06-18,LK Emmendingen,24,00+,0.0
6436,2006,2006-06-25,LK Emmendingen,25,00+,0.0
6437,2006,2006-07-02,LK Emmendingen,26,00+,0.0
6438,2006,2006-07-09,LK Emmendingen,27,00+,0.0
6439,2006,2006-07-16,LK Emmendingen,28,00+,0.0
6440,2006,2006-07-23,LK Emmendingen,29,00+,0.0
6441,2006,2006-07-30,LK Emmendingen,30,00+,0.0
6442,2006,2006-08-06,LK Emmendingen,31,00+,0.0
6443,2006,2006-08-13,LK Emmendingen,32,00+,0.0
6444,2006,2006-08-20,LK Emmendingen,33,00+,0.0
6445,2006,2006-08-27,LK Emmendingen,34,00+,0.0
6446,2006,2006-09-03,LK Emmendingen,35,00+,0.0
6447,2006,2006-09-10,LK Emmendingen,36,00+,0.0
6448,2006,2006-09-17,LK Emmendingen,37,00+,0.0
6449,2006,2006-10-01,LK Emmendingen,39,00+,0.0
6450,2006,2006-10-08,LK Emmendingen,40,00+,0.0
6451,2006,2006-10-22,LK Emmendingen,42,00+,0.0
6452,2006,2006-10-29,LK Emmendingen,43,00+,0.0
6453,2006,2006-11-05,LK Emmendingen,44,00+,0.0
6454,2006,2006-11-12,LK Emmendingen,45,00+,0.0
6455,2006,2006-11-19,LK Emmendingen,46,00+,0.0
6456,2006,2006-11-26,LK Emmendingen,47,00+,1.0
6457,2006,2006-12-03,LK Emmendingen,48,00+,0.0
6458,2006,2006-12-10,LK Emmendingen,49,00+,1.0
6459,2006,2006-12-17,LK Emmendingen,50,00+,0.0
6460,2006,2006-12-24,LK Emmendingen,51,00+,0.0
6461,2006,2006-12-31,LK Emmendingen,52,00+,0.0
6462,2007,2007-01-07,LK Emmendingen,1,00+,0.0
6463,2007,2007-01-14,LK Emmendingen,2,00+,0.0
6464,2007,2007-01-21,LK Emmendingen,3,00+,0.0
6465,2007,2007-01-28,LK Emmendingen,4,00+,0.0
6466,2007,2007-02-04,LK Emmendingen,5,00+,10.0
6467,2007,2007-02-11,LK Emmendingen,6,00+,4.0
6468,2007,2007-02-18,LK Emmendingen,7,00+,3.0
6469,2007,2007-02-25,LK Emmendingen,8,00+,3.0
6470,2007,2007-03-04,LK Emmendingen,9,00+,5.0
6471,2007,2007-03-11,LK Emmendingen,10,00+,2.0
6472,2007,2007-03-18,LK Emmendingen,11,00+,0.0
6473,2007,2007-03-25,LK Emmendingen,12,00+,1.0
6474,2007,2007-04-01,LK Emmendingen,13,00+,3.0
6475,2007,2007-04-08,LK Emmendingen,14,00+,0.0
6476,2007,2007-04-15,LK Emmendingen,15,00+,0.0
6477,2007,2007-04-22,LK Emmendingen,16,00+,0.0
6478,2007,2007-04-29,LK Emmendingen,17,00+,0.0
6479,2007,2007-05-06,LK Emmendingen,18,00+,0.0
6480,2007,2007-05-13,LK Emmendingen,19,00+,0.0
6481,2007,2007-05-20,LK Emmendingen,20,00+,0.0
6482,2007,2007-05-27,LK Emmendingen,21,00+,0.0
6483,2007,2007-06-03,LK Emmendingen,22,00+,0.0
6484,2007,2007-06-10,LK Emmendingen,23,00+,0.0
6485,2007,2007-06-17,LK Emmendingen,24,00+,0.0
6486,2007,2007-06-24,LK Emmendingen,25,00+,0.0
6487,2007,2007-07-01,LK Emmendingen,26,00+,0.0
6488,2007,2007-07-08,LK Emmendingen,27,00+,0.0
6489,2007,2007-07-15,LK Emmendingen,28,00+,0.0
6490,2007,2007-07-22,LK Emmendingen,29,00+,0.0
6491,2007,2007-07-29,LK Emmendingen,30,00+,0.0
6492,2007,2007-08-12,LK Emmendingen,32,00+,0.0
6493,2007,2007-08-26,LK Emmendingen,34,00+,0.0
6494,2007,2007-09-02,LK Emmendingen,35,00+,0.0
6495,2007,2007-09-09,LK Emmendingen,36,00+,0.0
6496,2007,2007-09-16,LK Emmendingen,37,00+,0.0
6497,2007,2007-09-23,LK Emmendingen,38,00+,0.0
6498,2007,2007-09-30,LK Emmendingen,39,00+,0.0
6499,2007,2007-10-07,LK Emmendingen,40,00+,0.0
6500,2007,2007-10-14,LK Emmendingen,41,00+,0.0
6501,2007,2007-10-21,LK Emmendingen,42,00+,0.0
6502,2007,2007-10-28,LK Emmendingen,43,00+,0.0
6503,2007,2007-11-04,LK Emmendingen,44,00+,0.0
6504,2007,2007-11-11,LK Emmendingen,45,00+,0.0
6505,2007,2007-11-18,LK Emmendingen,46,00+,0.0
6506,2007,2007-11-25,LK Emmendingen,47,00+,0.0
6507,2007,2007-12-02,LK Emmendingen,48,00+,0.0
6508,2007,2007-12-09,LK Emmendingen,49,00+,0.0
6509,2007,2007-12-16,LK Emmendingen,50,00+,0.0
